CC_PROPERTY_ID,RECORD_DATE_TIME,BEDROOMS,FULL_BATHS,HALF_BATHS,GLA_SQFT,ROOMS,GARAGE_SPACES,SITUSCITY,SITUSZIP5,AVG_BEDROOMS,AVG_FULL_BATHS,AVG_GLA_SQFT,NUM_SNAPSHOTS,PROPERTY_TYPE
89081939,2022-08-04 23:36:09.000,4,2,,1248,8,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-08-04 23:36:09.000,4,2,,1248,8,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-08-05 12:21:13.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-08-11 03:40:46.000,4,2,,1248,8,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-08-11 16:44:27.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-09-16 22:15:13.000,4,2,,1248,8,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-09-17 16:38:42.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-09-17 16:38:42.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2022-09-17 16:38:42.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2023-12-27 12:54:28.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081939,2023-12-27 12:54:28.000,4,2,,1248,7,,albany,12203,4.000000,2.000000,1248.000000,7,CONTROL
89081945,2018-01-31 22:03:16.000,3,2,,1266,,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2018-01-31 22:03:16.000,3,2,,1266,,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2019-08-07 13:03:51.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2019-08-07 13:04:55.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2020-06-10 17:08:09.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2020-06-10 17:08:09.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-01 07:49:19.000,3,2,,,,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-01 07:49:19.000,3,2,,,,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:09:02.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:09:02.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:09:02.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:09:02.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:18:40.000,3,2,,1270,5,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:18:40.000,3,2,,1270,5,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:18:40.000,3,2,,1270,5,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:18:40.000,3,2,,1270,5,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:19:38.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:19:38.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:19:38.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081945,2023-12-05 22:19:38.000,3,2,,1266,6,,albany,12203,3.000000,2.000000,1266.888889,7,CONTROL
89081948,2018-10-12 20:54:41.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2018-10-18 20:09:53.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2018-11-16 00:10:42.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2018-11-29 17:58:56.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2019-08-07 13:03:17.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2019-08-14 22:01:04.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2019-08-14 22:01:04.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2020-06-10 17:13:47.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-05 13:43:59.000,3,2,,,,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-05 13:43:59.000,3,2,,,,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-05 21:34:40.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-05 21:34:40.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-05 21:34:40.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-05 21:34:40.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 04:58:54.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 04:58:54.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 04:58:54.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 04:58:54.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 05:03:37.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 05:03:37.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 05:03:37.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081948,2023-12-06 05:03:37.000,3,2,,1186,5,,albany,12203,3.000000,2.000000,1186.000000,10,CONTROL
89081954,2018-01-31 22:03:16.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2018-01-31 22:03:16.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-08-07 13:03:51.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-08-14 22:01:04.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-08-14 22:01:04.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-11-08 13:37:09.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-11-13 19:59:52.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-11-15 14:10:12.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-11-15 19:15:36.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-11-22 10:19:26.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2019-11-22 15:23:38.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2020-01-22 14:11:46.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2020-06-10 17:03:13.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2020-06-10 17:11:35.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2020-06-10 17:11:35.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2022-07-08 06:27:32.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2022-07-08 06:27:32.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2022-07-09 14:15:21.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2022-07-09 14:15:21.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-04 14:56:48.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-04 14:56:48.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-05 14:20:02.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-05 14:20:02.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-05 21:50:55.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-05 21:50:55.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-05 21:50:55.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-05 21:50:55.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 00:06:13.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 00:06:13.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 00:06:13.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 00:06:13.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:06:21.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:06:21.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:06:21.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:06:21.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:32:39.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:32:39.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:32:39.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 01:32:39.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 05:10:53.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 05:10:53.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 05:10:53.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-06 05:10:53.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-07 15:55:26.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-07 15:55:26.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-07 15:55:26.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2023-12-07 15:55:26.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2024-02-27 13:08:51.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2024-02-27 13:08:51.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2024-12-13 20:14:35.000,3,2,,1170,4,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2024-12-13 20:26:01.000,3,2,,1170,4,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2024-12-22 18:47:56.000,3,2,,1170,4,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2025-01-13 17:27:55.000,3,2,,1170,4,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2025-02-26 21:25:43.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2025-02-26 21:25:43.000,3,2,,,,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081954,2025-05-10 02:13:52.000,3,2,,1170,5,,albany,12203,3.000000,2.000000,1170.000000,24,CONTROL
89081960,2021-01-12 16:02:19.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2021-01-12 20:53:18.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2021-01-13 23:42:18.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2021-03-01 18:27:19.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2023-12-05 14:50:25.000,4,2,,,,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2023-12-05 14:50:25.000,4,2,,,,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2023-12-05 22:44:37.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2023-12-05 22:44:37.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2023-12-05 22:44:37.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081960,2023-12-05 22:44:37.000,4,2,,1263,7,,albany,12203,4.000000,2.000000,1263.000000,5,CONTROL
89081981,2020-09-16 00:12:25.000,3,2,,1224,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2020-09-20 21:57:16.000,3,2,,1224,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2020-10-30 19:35:20.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-01 07:49:14.000,3,2,,,,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-01 07:49:14.000,3,2,,,,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 04:58:54.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 04:58:54.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 04:58:54.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 04:58:54.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 05:13:13.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 05:13:13.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 05:13:13.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89081981,2023-12-06 05:13:13.000,3,2,,1155,5,,albany,12203,3.000000,2.000000,1167.545455,5,CONTROL
89082044,2019-10-09 20:01:21.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2019-10-10 04:16:16.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2019-10-17 21:50:19.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2019-12-06 04:08:33.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2023-12-05 14:19:45.000,2,1,,,,,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2023-12-05 14:19:45.000,2,1,,,,,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2023-12-06 05:13:13.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2023-12-06 05:13:13.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2023-12-06 05:13:13.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082044,2023-12-06 05:13:13.000,2,1,,1207,6,2,albany,12203,2.000000,1.000000,1207.000000,5,CONTROL
89082152,2018-01-31 22:03:16.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2018-01-31 22:03:16.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2019-08-07 13:03:01.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2019-08-07 13:03:01.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2019-11-07 08:59:16.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2019-11-07 08:59:16.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2022-07-07 17:34:29.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2022-07-07 23:44:40.000,3,2,,1423,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2022-07-07 23:44:40.000,3,2,,1423,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-04 14:53:34.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-04 14:53:34.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-04 14:54:49.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-04 14:54:49.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 21:54:58.000,3,2,,1430,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 21:54:58.000,3,2,,1430,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 21:54:58.000,3,2,,1430,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 21:54:58.000,3,2,,1430,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:22:29.000,3,2,,1430,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:22:29.000,3,2,,1430,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:22:29.000,3,2,,1430,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:22:29.000,3,2,,1430,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:57:18.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:57:18.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:57:18.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-05 22:57:18.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 02:27:22.000,3,2,,1423,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 02:27:22.000,3,2,,1423,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 02:27:22.000,3,2,,1423,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 02:27:22.000,3,2,,1423,5,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 03:26:48.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 03:26:48.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 03:26:48.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 03:26:48.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 04:58:54.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 04:58:54.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 04:58:54.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 04:58:54.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 05:00:37.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-06 05:00:37.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-08 11:46:43.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2023-12-08 11:46:43.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2024-02-26 20:37:41.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2024-02-26 20:37:41.000,3,2,,,,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082152,2024-11-28 03:39:25.000,3,2,,1400,6,,albany,12203,3.000000,2.000000,1411.117647,12,CONTROL
89082197,2019-11-06 20:51:33.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2019-11-11 01:37:00.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2019-11-25 17:09:34.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2020-06-10 17:11:35.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2020-06-10 17:11:35.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2023-12-05 14:19:26.000,4,2,,,,,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2023-12-05 14:19:26.000,4,2,,,,,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2023-12-06 05:13:13.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2023-12-06 05:13:13.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2023-12-06 05:13:13.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082197,2023-12-06 05:13:13.000,4,2,,1362,6,2,albany,12203,4.000000,2.000000,1362.000000,5,CONTROL
89082212,2020-12-17 00:11:19.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2020-12-18 16:35:23.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2021-02-20 23:54:19.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2022-07-07 22:50:24.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2022-07-07 22:50:24.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-05 14:49:09.000,3,2,,,,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-05 14:49:09.000,3,2,,,,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-05 22:14:23.000,3,2,,,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-05 22:14:23.000,3,2,,,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-05 22:14:23.000,3,2,,,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-05 22:14:23.000,3,2,,,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 03:33:20.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 03:33:20.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 03:33:20.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 03:33:20.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 05:13:13.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 05:13:13.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 05:13:13.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082212,2023-12-06 05:13:13.000,3,2,,1056,5,,albany,12203,3.000000,2.000000,1056.000000,6,CONTROL
89082233,2022-01-27 16:08:16.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-01-27 16:08:16.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-02-17 16:25:17.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-02-21 15:29:17.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-03-15 15:31:18.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-06-03 16:28:28.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-06-13 17:02:52.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-07-04 16:33:04.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-07-08 04:16:56.000,3,1,1,1191,,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-07-08 04:16:56.000,3,1,1,1191,,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-07-09 13:58:11.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-07-12 04:42:46.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-07-12 04:52:11.000,3,1,1,1191,,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-08-04 14:48:31.000,3,1,1,1191,6,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
89082233,2022-08-04 14:49:53.000,3,1,1,1191,,1,albany,12203,3.000000,1.000000,1191.000000,20,CONTROL
